feedback_id,viewing_id,applicant_id,property_id,timestamp,rating,sentiment,objections,comments
F-2419,V-2767,A-1773,P-1523,2026-08-10 09:00:00,5,1.0,TRANSPORT,"Positive viewing feedback. Applicant liked the layout and Greenwich location, with questions about tenancy terms."
F-2420,V-2768,A-1774,P-1263,2026-06-02 16:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Clapham location, with questions about tenancy terms."
F-2421,V-2770,A-1775,P-1089,2026-08-09 17:00:00,4,0.5,PRICE|TRANSPORT,"Positive viewing feedback. Applicant liked the layout and Hackney location, with questions about tenancy terms."
F-2422,V-2771,A-1776,P-1856,2026-05-17 14:00:00,3,0.0,,Applicant had reservations and asked for better matching alternatives.
F-2423,V-2772,A-1776,P-2036,2026-08-07 11:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Wimbledon location, with questions about tenancy terms."
F-2424,V-2773,A-1776,P-1259,2026-05-11 15:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Wimbledon location, with questions about tenancy terms."
F-2425,V-2774,A-1776,P-1088,2026-06-02 14:00:00,4,0.5,PRICE,"Positive viewing feedback. Applicant liked the layout and Clapham location, with questions about tenancy terms."
F-2426,V-2775,A-1776,P-2876,2026-05-13 17:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Stratford location, with questions about tenancy terms."
F-2427,V-2776,A-1777,P-1283,2026-08-07 09:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Stratford location, with questions about tenancy terms."
F-2428,V-2778,A-1778,P-2797,2026-05-08 17:00:00,5,1.0,PRICE,"Positive viewing feedback. Applicant liked the layout and Battersea location, with questions about tenancy terms."
F-2429,V-2779,A-1778,P-2751,2026-05-05 09:00:00,3,0.0,PRICE,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-2430,V-2780,A-1779,P-2883,2026-06-18 16:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Croydon location, with questions about tenancy terms."
F-2431,V-2781,A-1779,P-1820,2026-05-09 15:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Croydon location, with questions about tenancy terms."
F-2432,V-2782,A-1779,P-2175,2026-07-22 14:00:00,5,1.0,TRANSPORT,"Positive viewing feedback. Applicant liked the layout and Croydon location, with questions about tenancy terms."
F-2433,V-2783,A-1779,P-2567,2026-05-14 09:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Croydon location, with questions about tenancy terms."
F-2434,V-2784,A-1779,P-1229,2026-05-29 16:00:00,3,0.0,PRICE,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-2435,V-2785,A-1780,P-1248,2026-07-03 15:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Shoreditch location, with questions about tenancy terms."
F-2436,V-2786,A-1782,P-1486,2026-07-21 10:00:00,4,0.5,PRICE,"Positive viewing feedback. Applicant liked the layout and Wimbledon location, with questions about tenancy terms."
F-2437,V-2787,A-1782,P-1154,2026-07-11 16:00:00,4,0.5,PRICE|TERMS,"Positive viewing feedback. Applicant liked the layout and Hackney location, with questions about tenancy terms."
F-2438,V-2788,A-1783,P-2164,2026-07-05 11:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Hackney location, with questions about tenancy terms."
F-2439,V-2789,A-1783,P-1758,2026-07-29 09:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Hackney location, with questions about tenancy terms."
F-2440,V-2790,A-1783,P-1262,2026-06-07 16:00:00,4,0.5,TERMS,"Positive viewing feedback. Applicant liked the layout and Hackney location, with questions about tenancy terms."
F-2441,V-2791,A-1783,P-1388,2026-05-09 14:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Hackney location, with questions about tenancy terms."
F-2442,V-2792,A-1784,P-2639,2026-05-22 14:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Fulham location, with questions about tenancy terms."
F-2443,V-2794,A-1785,P-1252,2026-05-31 17:00:00,3,0.0,PRICE,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-2444,V-2795,A-1785,P-2247,2026-05-22 13:00:00,4,0.5,PRICE,"Positive viewing feedback. Applicant liked the layout and Canary Wharf location, with questions about tenancy terms."
F-2445,V-2796,A-1785,P-2821,2026-06-13 10:00:00,5,1.0,TRANSPORT,"Positive viewing feedback. Applicant liked the layout and Camden location, with questions about tenancy terms."
F-2446,V-2797,A-1786,P-2498,2026-05-10 13:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Canary Wharf location, with questions about tenancy terms."
F-2447,V-2799,A-1786,P-2896,2026-08-11 15:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Canary Wharf location, with questions about tenancy terms."
F-2448,V-2800,A-1786,P-2926,2026-06-26 12:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Canary Wharf location, with questions about tenancy terms."
F-2449,V-2801,A-1786,P-2713,2026-05-15 13:00:00,5,1.0,PRICE,"Positive viewing feedback. Applicant liked the layout and Canary Wharf location, with questions about tenancy terms."
F-2450,V-2802,A-1788,P-2608,2026-07-30 12:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Clapham location, with questions about tenancy terms."
F-2451,V-2803,A-1788,P-1998,2026-05-22 11:00:00,4,0.5,PRICE,"Positive viewing feedback. Applicant liked the layout and Clapham location, with questions about tenancy terms."
F-2452,V-2805,A-1788,P-2176,2026-05-30 11:00:00,3,0.0,PRICE|TERMS,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-2453,V-2806,A-1788,P-1074,2026-05-20 14:00:00,5,1.0,PRICE,"Positive viewing feedback. Applicant liked the layout and Clapham location, with questions about tenancy terms."
F-2454,V-2807,A-1789,P-1937,2026-08-07 13:00:00,3,0.0,TERMS,Applicant had reservations and asked for better matching alternatives.
F-2455,V-2808,A-1789,P-2691,2026-05-11 12:00:00,4,0.5,TRANSPORT,"Positive viewing feedback. Applicant liked the layout and Fulham location, with questions about tenancy terms."
F-2456,V-2809,A-1789,P-2899,2026-06-13 13:00:00,4,0.5,PRICE,"Positive viewing feedback. Applicant liked the layout and Chelsea location, with questions about tenancy terms."
F-2457,V-2810,A-1789,P-2054,2026-05-11 14:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Islington location, with questions about tenancy terms."
F-2458,V-2811,A-1790,P-1101,2026-05-12 16:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Greenwich location, with questions about tenancy terms."
F-2459,V-2812,A-1790,P-2524,2026-08-01 09:00:00,5,1.0,PRICE,"Positive viewing feedback. Applicant liked the layout and Greenwich location, with questions about tenancy terms."
F-2460,V-2813,A-1790,P-2886,2026-06-27 09:00:00,3,0.0,PRICE,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-2461,V-2814,A-1790,P-1848,2026-06-20 17:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Greenwich location, with questions about tenancy terms."
F-2462,V-2815,A-1791,P-2118,2026-08-02 09:00:00,5,1.0,TRANSPORT,"Positive viewing feedback. Applicant liked the layout and Shoreditch location, with questions about tenancy terms."
F-2463,V-2816,A-1791,P-1930,2026-05-04 12:00:00,4,0.5,TRANSPORT,"Positive viewing feedback. Applicant liked the layout and Hackney location, with questions about tenancy terms."
F-2464,V-2817,A-1792,P-1965,2026-06-27 17:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Stratford location, with questions about tenancy terms."
F-2465,V-2818,A-1793,P-1960,2026-07-02 14:00:00,3,0.0,TRANSPORT,Applicant had reservations and asked for better matching alternatives.
F-2466,V-2819,A-1793,P-2104,2026-07-03 16:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Clapham location, with questions about tenancy terms."
F-2467,V-2820,A-1793,P-2999,2026-06-22 14:00:00,5,1.0,PRICE|TERMS,"Positive viewing feedback. Applicant liked the layout and Clapham location, with questions about tenancy terms."
F-2468,V-2822,A-1794,P-2992,2026-07-30 13:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Stratford location, with questions about tenancy terms."
F-2469,V-2823,A-1794,P-1324,2026-06-15 12:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Hackney location, with questions about tenancy terms."
F-2470,V-2824,A-1794,P-2400,2026-08-03 16:00:00,5,1.0,TERMS,"Positive viewing feedback. Applicant liked the layout and Stratford location, with questions about tenancy terms."
F-2471,V-2825,A-1794,P-1984,2026-05-22 15:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Stratford location, with questions about tenancy terms."
F-2472,V-2827,A-1795,P-1136,2026-06-30 14:00:00,3,0.0,PRICE,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-2473,V-2828,A-1795,P-2141,2026-07-13 13:00:00,3,0.0,,Applicant had reservations and asked for better matching alternatives.
F-2474,V-2829,A-1796,P-1841,2026-07-18 11:00:00,3,0.0,PRICE|TERMS,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-2475,V-2830,A-1796,P-1374,2026-08-08 15:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Croydon location, with questions about tenancy terms."
F-2476,V-2831,A-1797,P-1127,2026-07-22 11:00:00,3,0.0,PRICE|TRANSPORT,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-2477,V-2832,A-1798,P-2888,2026-07-06 11:00:00,3,0.0,,Applicant had reservations and asked for better matching alternatives.
F-2478,V-2833,A-1798,P-2935,2026-08-06 14:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Islington location, with questions about tenancy terms."
F-2479,V-2834,A-1798,P-2009,2026-07-22 10:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Islington location, with questions about tenancy terms."
F-2480,V-2836,A-1799,P-1827,2026-06-19 17:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Islington location, with questions about tenancy terms."
F-2481,V-2837,A-1799,P-2742,2026-07-19 09:00:00,3,0.0,PRICE|TRANSPORT,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-2482,V-2838,A-1799,P-2241,2026-05-27 14:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Stratford location, with questions about tenancy terms."
F-2483,V-2839,A-1799,P-2829,2026-08-06 13:00:00,3,0.0,PRICE|TERMS,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-2484,V-2840,A-1799,P-1769,2026-08-08 11:00:00,3,0.0,,Applicant had reservations and asked for better matching alternatives.
F-2485,V-2841,A-1800,P-1099,2026-07-28 14:00:00,3,0.0,,Applicant had reservations and asked for better matching alternatives.
F-2486,V-2842,A-1800,P-1408,2026-05-18 11:00:00,5,1.0,PRICE,"Positive viewing feedback. Applicant liked the layout and Fulham location, with questions about tenancy terms."
F-2487,V-2843,A-1800,P-2552,2026-06-06 15:00:00,3,0.0,PRICE,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-2488,V-2844,A-1800,P-2101,2026-07-11 09:00:00,2,-0.5,PRICE|CONDITION,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-2489,V-2845,A-1800,P-2930,2026-05-18 12:00:00,2,-0.5,AREA,Applicant had reservations and asked for better matching alternatives.
F-2490,V-2846,A-1800,P-2691,2026-07-06 12:00:00,3,0.0,TRANSPORT,Applicant had reservations and asked for better matching alternatives.
F-2491,V-2847,A-1800,P-1896,2026-08-01 16:00:00,3,0.0,,Applicant had reservations and asked for better matching alternatives.
F-2492,V-2848,A-1801,P-1850,2026-06-02 15:00:00,3,0.0,TRANSPORT,Applicant had reservations and asked for better matching alternatives.
F-2493,V-2849,A-1801,P-1340,2026-07-02 12:00:00,3,0.0,PRICE,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-2494,V-2850,A-1801,P-2830,2026-05-07 13:00:00,4,0.5,TRANSPORT,"Positive viewing feedback. Applicant liked the layout and Camden location, with questions about tenancy terms."
F-2495,V-2851,A-1802,P-2583,2026-05-25 17:00:00,5,1.0,TRANSPORT,"Positive viewing feedback. Applicant liked the layout and Fulham location, with questions about tenancy terms."
F-2496,V-2852,A-1802,P-2425,2026-06-30 14:00:00,5,1.0,TRANSPORT,"Positive viewing feedback. Applicant liked the layout and Fulham location, with questions about tenancy terms."
F-2497,V-2853,A-1803,P-1596,2026-05-21 09:00:00,1,-1.0,PRICE|SIZE,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-2498,V-2854,A-1803,P-1146,2026-05-17 13:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Stratford location, with questions about tenancy terms."
F-2499,V-2855,A-1804,P-2858,2026-06-03 10:00:00,4,0.5,PRICE,"Positive viewing feedback. Applicant liked the layout and Canary Wharf location, with questions about tenancy terms."
F-2500,V-2856,A-1805,P-2441,2026-06-18 15:00:00,2,-0.5,TRANSPORT|SIZE|TERMS,Applicant had reservations and asked for better matching alternatives.
F-2501,V-2857,A-1805,P-1095,2026-05-19 13:00:00,3,0.0,TERMS,Applicant had reservations and asked for better matching alternatives.
F-2502,V-2858,A-1805,P-1480,2026-06-29 14:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Shoreditch location, with questions about tenancy terms."
F-2503,V-2859,A-1805,P-1438,2026-06-19 12:00:00,5,1.0,PRICE,"Positive viewing feedback. Applicant liked the layout and Shoreditch location, with questions about tenancy terms."
F-2504,V-2861,A-1806,P-1455,2026-07-07 09:00:00,4,0.5,TRANSPORT,"Positive viewing feedback. Applicant liked the layout and Croydon location, with questions about tenancy terms."
F-2505,V-2863,A-1806,P-1717,2026-07-05 16:00:00,5,1.0,PRICE,"Positive viewing feedback. Applicant liked the layout and Croydon location, with questions about tenancy terms."
F-2506,V-2864,A-1806,P-1891,2026-07-09 12:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Croydon location, with questions about tenancy terms."
F-2507,V-2865,A-1807,P-2630,2026-07-30 10:00:00,4,0.5,PRICE,"Positive viewing feedback. Applicant liked the layout and Fulham location, with questions about tenancy terms."
F-2508,V-2866,A-1807,P-1757,2026-07-07 13:00:00,5,1.0,TERMS,"Positive viewing feedback. Applicant liked the layout and Fulham location, with questions about tenancy terms."
F-2509,V-2867,A-1808,P-1347,2026-07-10 13:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Croydon location, with questions about tenancy terms."
F-2510,V-2869,A-1808,P-2082,2026-07-18 16:00:00,3,0.0,,Applicant had reservations and asked for better matching alternatives.
F-2511,V-2871,A-1808,P-2932,2026-07-11 10:00:00,3,0.0,,Applicant had reservations and asked for better matching alternatives.
F-2512,V-2872,A-1809,P-1191,2026-06-02 14:00:00,5,1.0,PRICE,"Positive viewing feedback. Applicant liked the layout and Hackney location, with questions about tenancy terms."
F-2513,V-2873,A-1809,P-1844,2026-07-13 14:00:00,4,0.5,,"Positive viewing feedback. Applicant liked the layout and Croydon location, with questions about tenancy terms."
F-2514,V-2874,A-1809,P-2237,2026-05-28 09:00:00,5,1.0,,"Positive viewing feedback. Applicant liked the layout and Croydon location, with questions about tenancy terms."
F-2515,V-2875,A-1809,P-1069,2026-05-10 14:00:00,1,-1.0,PRICE|AREA|TERMS,Applicant liked aspects of the property but raised price sensitivity versus budget.
F-2516,V-2876,A-1810,P-1993,2026-08-10 09:00:00,4,0.5,PRICE,"Positive viewing feedback. Applicant liked the layout and Canary Wharf location, with questions about tenancy terms."
